==24865== NVPROF is profiling process 24865, command: python3 /home/clara/GMGGPU-Evaluation/untitled/harder_solver.py 6 5 5
==24865== Profiling application: python3 /home/clara/GMGGPU-Evaluation/untitled/harder_solver.py 6 5 5
==24865== Profiling result:
   Start  Duration            Grid Size      Block Size     Regs*    SSMem*    DSMem*      Size  Throughput  SrcMemType  DstMemType           Device   Context    Stream  Name
17.8395s  1.2160us                    -               -         -         -         -  1.8906KB  1.4828GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
17.8396s  1.9200us                    -               -         -         -         -  1.8906KB  961.62MB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
17.8397s  1.1840us                    -               -         -         -         -  1.8906KB  1.5228GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
17.8397s  1.6960us                    -               -         -         -         -  1.8906KB  1.0631GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
17.8397s  1.2160us                    -               -         -         -         -  1.8906KB  1.4828GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
17.8405s  1.7600us              (7 1 1)        (32 1 1)        42        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_expression_kernel [15093]
17.8407s  3.6800us                    -               -         -         -         -  41.344KB  10.714GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
17.8410s  2.6570us                    -               -         -         -         -  20.672KB  7.4197GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
17.8419s  12.576us             (14 1 1)        (32 1 1)       128        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_inject [15099]
17.8452s  1.2160us                    -               -         -         -         -  3.4453KB  2.7021GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
17.8452s  1.9520us                    -               -         -         -         -  3.4453KB  1.6833GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
17.8453s  1.2160us                    -               -         -         -         -  3.4453KB  2.7021GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
17.8454s     864ns             (14 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [15162]
17.8457s  12.256us             (14 1 1)        (32 1 1)       128        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_inject [15164]
17.8474s  1.2160us                    -               -         -         -         -  3.4453KB  2.7021GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
17.8474s  1.7920us                    -               -         -         -         -  3.4453KB  1.8335GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
17.8475s  1.2160us                    -               -         -         -         -  3.4453KB  2.7021GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
17.8483s  1.2160us                    -               -         -         -         -      968B  759.17MB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
17.8483s  1.7280us                    -               -         -         -         -      968B  534.23MB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
17.8519s  1.2160us                    -               -         -         -         -      968B  759.17MB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
17.8519s  1.7280us                    -               -         -         -         -      968B  534.23MB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
17.8520s  1.2160us                    -               -         -         -         -      968B  759.17MB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
17.8526s     832ns              (4 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [15374]
17.8944s  1.2160us                    -               -         -         -         -  1.1719KB  941.13MB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
17.8945s  1.1840us                    -               -         -         -         -      600B  483.28MB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
17.8947s  1.2160us                    -               -         -         -         -  1.8906KB  1.4828GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
17.8947s  1.6960us                    -               -         -         -         -  1.8906KB  1.0631GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
17.8948s  1.1840us                    -               -         -         -         -  1.8906KB  1.5228GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
17.8949s  1.7280us                    -               -         -         -         -  1.8906KB  1.0434GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
17.8949s  1.2160us                    -               -         -         -         -  1.8906KB  1.4828GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
17.8950s  1.2160us                    -               -         -         -         -      576B  451.74MB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
17.8950s  1.5680us                    -               -         -         -         -      576B  350.33MB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
17.8952s  1.2160us                    -               -         -         -         -      576B  451.74MB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
17.8952s  1.5680us                    -               -         -         -         -      576B  350.33MB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
17.8952s  1.2160us                    -               -         -         -         -      576B  451.74MB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
17.8959s  1.8560us              (2 1 1)        (32 1 1)        42        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_expression_kernel [15636]
17.8961s  1.2160us                    -               -         -         -         -  11.344KB  8.8966GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
17.8963s  1.2160us                    -               -         -         -         -  5.6719KB  4.4483GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
17.8971s  12.288us              (4 1 1)        (32 1 1)       128        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_inject [15642]
17.9003s  1.1840us                    -               -         -         -         -      968B  779.69MB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
17.9003s  1.6960us                    -               -         -         -         -      968B  544.31MB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
17.9004s  1.2160us                    -               -         -         -         -      968B  759.17MB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
17.9005s     832ns              (4 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [15705]
17.9007s  12.256us              (4 1 1)        (32 1 1)       128        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_inject [15707]
17.9024s  1.2160us                    -               -         -         -         -      968B  759.17MB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
17.9024s  1.7280us                    -               -         -         -         -      968B  534.23MB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
17.9025s  1.2160us                    -               -         -         -         -      968B  759.17MB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
17.9057s  28.832us                    -               -         -         -         -  3.1348MB  106.18GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
17.9058s  252.51us                    -               -         -         -         -  3.1348MB  12.123GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
17.9076s  26.209us                    -               -         -         -         -  3.1348MB  116.80GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
17.9076s  252.42us                    -               -         -         -         -  3.1348MB  12.128GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
17.9080s  253.15us                    -               -         -         -         -  3.1348MB  12.093GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
17.9084s  4.6400us                    -               -         -         -         -  805.01KB  165.46GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
17.9084s  64.480us                    -               -         -         -         -  805.01KB  11.906GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
17.9093s  7.5200us                    -               -         -         -         -  805.01KB  102.09GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
17.9093s  64.576us                    -               -         -         -         -  805.01KB  11.889GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
17.9094s  64.865us                    -               -         -         -         -  805.01KB  11.836GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
17.9095s  26.048us            (803 1 1)       (256 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  void thrust::cuda_cub::core::_kernel_agent<thrust::cuda_cub::__parallel_for::ParallelForAgent<thrust::cuda_cub::__fill::functor<thrust::device_ptr<double>, double>, long>, thrust::cuda_cub::__fill::functor<thrust::device_ptr<double>, double>, long>(thrust::device_ptr<double>, double) [16958]
17.9096s  63.489us                    -               -         -         -         -  3.1348MB  48.218GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
17.9129s  8.9920us           (3221 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [16965]
17.9248s  56.288us                    -               -         -         -         -  6.2695MB  108.77GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
17.9249s  501.60us                    -               -         -         -         -  6.2695MB  12.206GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
17.9272s  54.304us                    -               -         -         -         -  6.2695MB  112.75GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
17.9272s  514.82us                    -               -         -         -         -  6.2695MB  11.893GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
17.9292s  505.47us                    -               -         -         -         -  6.2695MB  12.113GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
17.9305s  307.04us           (6400 1 1)        (32 1 1)        42        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_expression_kernel [17076]
18.8909s  991.24us                    -               -         -         -         -  9.4043MB  9.2651GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
19.4642s  441.48us                    -               -         -         -         -  4.7022MB  10.401GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
19.8989s  2.3027ms          (12841 1 1)        (32 1 1)        52        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_restrict [17090]
19.9030s  1.4080us                    -               -         -         -         -  15.000KB  10.160GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
19.9075s  1.2160us                    -               -         -         -         -  5.0000KB  3.9214GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
19.9728s  1.4080us             (40 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [17104]
19.9730s  14.944us                    -               -         -         -         -  805.01KB  51.373GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
19.9736s  75.840us                    -               -         -         -         -  805.01KB  10.123GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
19.9742s  4.5120us                    -               -         -         -         -  805.01KB  170.15GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
19.9743s  64.384us                    -               -         -         -         -  805.01KB  11.924GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
19.9744s  3.7120us                    -               -         -         -         -  805.01KB  206.82GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
19.9753s  29.184us                    -               -         -         -         -  3.1348MB  104.90GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
19.9753s  252.51us                    -               -         -         -         -  3.1348MB  12.123GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
19.9761s  58.721us                    -               -         -         -         -  3.1348MB  52.133GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
19.9804s  7.8400us                    -               -         -         -         -  805.01KB  97.923GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
19.9804s  64.384us                    -               -         -         -         -  805.01KB  11.924GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
19.9807s  64.833us                    -               -         -         -         -  805.01KB  11.841GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
19.9809s  9.0560us           (3221 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [17287]
20.0483s  619.97us           (3221 1 1)        (32 1 1)       128        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_inject [17297]
20.1205s  1.6000us             (40 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_expression [17307]
20.1208s  15.392us                    -               -         -         -         -  805.01KB  49.878GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
20.1215s  6.9760us                    -               -         -         -         -  805.01KB  110.05GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
20.1215s  64.384us                    -               -         -         -         -  805.01KB  11.924GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
20.1224s  7.1040us                    -               -         -         -         -  805.01KB  108.07GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
20.1224s  64.352us                    -               -         -         -         -  805.01KB  11.930GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
20.1225s  65.184us                    -               -         -         -         -  805.01KB  11.778GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
20.1227s  2.2400us                    -               -         -         -         -  202.51KB  86.217GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
20.1227s  17.728us                    -               -         -         -         -  202.51KB  10.894GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
20.1229s  2.1440us                    -               -         -         -         -  202.51KB  90.078GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
20.1229s  17.568us                    -               -         -         -         -  202.51KB  10.993GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
20.1229s  18.624us                    -               -         -         -         -  202.51KB  10.370GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
20.1230s  6.2400us            (202 1 1)       (256 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  void thrust::cuda_cub::core::_kernel_agent<thrust::cuda_cub::__parallel_for::ParallelForAgent<thrust::cuda_cub::__fill::functor<thrust::device_ptr<double>, double>, long>, thrust::cuda_cub::__fill::functor<thrust::device_ptr<double>, double>, long>(thrust::device_ptr<double>, double) [17536]
20.1230s  13.696us                    -               -         -         -         -  805.01KB  56.054GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
20.1268s  3.3280us            (811 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [17543]
20.3585s  246.66us                    -               -         -         -         -  2.3584MB  9.3374GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
20.4992s  100.77us                    -               -         -         -         -  1.1792MB  11.428GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
20.5660s  587.94us           (3221 1 1)        (32 1 1)        52        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_restrict [17557]
20.5676s  1.1840us                    -               -         -         -         -  7.5000KB  6.0410GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
20.5721s  1.2160us                    -               -         -         -         -  2.5000KB  1.9607GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
20.5728s  1.5360us             (20 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [17563]
20.5729s  4.4480us                    -               -         -         -         -  202.51KB  43.419GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
20.5733s  19.264us                    -               -         -         -         -  202.51KB  10.025GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
20.5735s  2.0160us                    -               -         -         -         -  202.51KB  95.797GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
20.5736s  17.569us                    -               -         -         -         -  202.51KB  10.992GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
20.5736s  2.1120us                    -               -         -         -         -  202.51KB  91.442GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
20.5743s  7.6480us                    -               -         -         -         -  805.01KB  100.38GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
20.5743s  64.544us                    -               -         -         -         -  805.01KB  11.894GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
20.5744s  14.240us                    -               -         -         -         -  805.01KB  53.913GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
20.5775s  2.1120us                    -               -         -         -         -  202.51KB  91.442GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
20.5775s  17.696us                    -               -         -         -         -  202.51KB  10.914GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
20.5776s  19.200us                    -               -         -         -         -  202.51KB  10.059GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
20.5777s  3.2960us            (811 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [17746]
20.5780s  176.96us            (811 1 1)        (32 1 1)       128        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_inject [17748]
20.5831s  1.8240us             (20 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_expression [17750]
20.5832s  4.0640us                    -               -         -         -         -  202.51KB  47.521GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
20.5833s  2.0480us                    -               -         -         -         -  202.51KB  94.300GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
20.5833s  17.601us                    -               -         -         -         -  202.51KB  10.972GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
20.5835s  2.1120us                    -               -         -         -         -  202.51KB  91.442GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
20.5835s  17.504us                    -               -         -         -         -  202.51KB  11.033GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
20.5835s  18.241us                    -               -         -         -         -  202.51KB  10.587GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
20.5837s  2.1440us                    -               -         -         -         -  51.258KB  22.800GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
20.5837s  5.7600us                    -               -         -         -         -  51.258KB  8.4867GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
20.5838s  2.1440us                    -               -         -         -         -  51.258KB  22.800GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
20.5838s  5.7280us                    -               -         -         -         -  51.258KB  8.5341GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
20.5838s  6.6240us                    -               -         -         -         -  51.258KB  7.3797GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
20.5839s  1.7280us             (51 1 1)       (256 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  void thrust::cuda_cub::core::_kernel_agent<thrust::cuda_cub::__parallel_for::ParallelForAgent<thrust::cuda_cub::__fill::functor<thrust::device_ptr<double>, double>, long>, thrust::cuda_cub::__fill::functor<thrust::device_ptr<double>, double>, long>(thrust::device_ptr<double>, double) [17979]
20.5839s  2.4640us                    -               -         -         -         -  202.51KB  78.379GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
20.5867s  1.5040us            (206 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [17986]
20.6426s  49.760us                    -               -         -         -         -  607.52KB  11.643GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
20.6770s  26.752us                    -               -         -         -         -  303.76KB  10.829GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
20.6780s  155.87us            (811 1 1)        (32 1 1)        52        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_restrict [17992]
20.6786s  1.2160us                    -               -         -         -         -  3.7500KB  2.9410GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
20.6823s  1.2160us                    -               -         -         -         -  1.2500KB  0.9803GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
20.6828s  1.4720us             (10 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [17998]
20.6829s  1.9520us                    -               -         -         -         -  51.258KB  25.043GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
20.6830s  5.8880us                    -               -         -         -         -  51.258KB  8.3022GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
20.6831s  2.0480us                    -               -         -         -         -  51.258KB  23.869GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
20.6831s  5.7600us                    -               -         -         -         -  51.258KB  8.4867GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
20.6831s  2.1120us                    -               -         -         -         -  51.258KB  23.145GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
20.6833s  2.1440us                    -               -         -         -         -  202.51KB  90.078GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
20.6833s  17.664us                    -               -         -         -         -  202.51KB  10.933GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
20.6834s  3.2960us                    -               -         -         -         -  202.51KB  58.594GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
20.6862s  2.1760us                    -               -         -         -         -  51.258KB  22.465GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
20.6862s  5.8560us                    -               -         -         -         -  51.258KB  8.3476GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
20.6863s  6.4640us                    -               -         -         -         -  51.258KB  7.5624GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
20.6864s  1.5360us            (206 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [18181]
20.6866s  58.944us            (206 1 1)        (32 1 1)       128        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_inject [18183]
20.6923s  1.7280us             (10 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_expression [18185]
20.6924s  1.6320us                    -               -         -         -         -  51.258KB  29.953GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
20.6925s  2.0160us                    -               -         -         -         -  51.258KB  24.248GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
20.6925s  5.7920us                    -               -         -         -         -  51.258KB  8.4398GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
20.6927s  2.1440us                    -               -         -         -         -  51.258KB  22.800GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
20.6927s  5.7920us                    -               -         -         -         -  51.258KB  8.4398GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
20.6927s  6.4640us                    -               -         -         -         -  51.258KB  7.5624GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
20.6928s  2.1120us                    -               -         -         -         -  13.133KB  5.9301GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
20.6928s  2.9440us                    -               -         -         -         -  13.133KB  4.2542GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
20.6929s  2.1120us                    -               -         -         -         -  13.133KB  5.9301GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
20.6930s  2.7840us                    -               -         -         -         -  13.133KB  4.4987GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
20.6930s  1.3120us                    -               -         -         -         -  13.133KB  9.5461GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
20.6930s  1.2480us             (13 1 1)       (256 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  void thrust::cuda_cub::core::_kernel_agent<thrust::cuda_cub::__parallel_for::ParallelForAgent<thrust::cuda_cub::__fill::functor<thrust::device_ptr<double>, double>, long>, thrust::cuda_cub::__fill::functor<thrust::device_ptr<double>, double>, long>(thrust::device_ptr<double>, double) [18414]
20.6930s  1.1840us                    -               -         -         -         -  51.258KB  41.287GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
20.6958s  1.2480us             (53 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [18421]
20.7097s  14.624us                    -               -         -         -         -  153.77KB  10.028GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
20.7180s  8.4800us                    -               -         -         -         -  76.887KB  8.6468GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
20.7188s  41.601us            (206 1 1)        (32 1 1)        52        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_restrict [18427]
20.7192s  1.2160us                    -               -         -         -         -  1.8750KB  1.4705GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
20.7228s  1.2160us                    -               -         -         -         -      640B  501.93MB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
20.7233s  1.0240us              (5 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [18433]
20.7234s     992ns                    -               -         -         -         -  13.133KB  12.625GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
20.7234s  2.8160us                    -               -         -         -         -  13.133KB  4.4476GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
20.7235s  2.1120us                    -               -         -         -         -  13.133KB  5.9301GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
20.7236s  2.7840us                    -               -         -         -         -  13.133KB  4.4987GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
20.7236s  2.1120us                    -               -         -         -         -  13.133KB  5.9301GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
20.7237s  2.1120us                    -               -         -         -         -  51.258KB  23.145GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
20.7237s  5.7600us                    -               -         -         -         -  51.258KB  8.4867GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
20.7238s  1.3440us                    -               -         -         -         -  51.258KB  36.371GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
20.7266s  2.1120us                    -               -         -         -         -  13.133KB  5.9301GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
20.7266s  2.7840us                    -               -         -         -         -  13.133KB  4.4987GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
20.7267s  1.3120us                    -               -         -         -         -  13.133KB  9.5461GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
20.7267s     928ns             (53 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [18616]
