==18754== NVPROF is profiling process 18754, command: python3 /home/clara/GMGGPU-Evaluation/untitled/3D.py 7 1 1
==18754== Profiling application: python3 /home/clara/GMGGPU-Evaluation/untitled/3D.py 7 1 1
==18754== Profiling result:
   Start  Duration            Grid Size      Block Size     Regs*    SSMem*    DSMem*      Size  Throughput  SrcMemType  DstMemType           Device   Context    Stream  Name
5.28003s  24.928us                    -               -         -         -         -  291.01KB  11.133GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
5.35413s  3.2320us           (1165 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [13889]
5.37867s  27.296us                    -               -         -         -         -  320.00KB  11.180GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
5.37882s  9.8560us                    -               -         -         -         -  96.000KB  9.2890GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
5.37915s  4.6080us                    -               -         -         -         -  582.02KB  120.45GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
5.37916s  46.944us                    -               -         -         -         -  582.02KB  11.824GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
5.37938s  4.3840us                    -               -         -         -         -  582.02KB  126.61GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
5.37939s  46.944us                    -               -         -         -         -  582.02KB  11.824GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
5.37954s  47.648us                    -               -         -         -         -  582.02KB  11.649GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
5.37975s  2.1120us                    -               -         -         -         -  66.016KB  29.809GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
5.37975s  6.8800us                    -               -         -         -         -  66.016KB  9.1508GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
5.37994s  2.1120us                    -               -         -         -         -  66.016KB  29.809GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
5.37995s  6.8490us                    -               -         -         -         -  66.016KB  9.1922GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
5.37998s  7.5200us                    -               -         -         -         -  66.016KB  8.3720GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
5.45635s  30.880us            (256 1 1)        (32 1 1)        70        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_expression_kernel [14185]
5.46009s  509.12us                    -               -         -         -         -  5.6837MB  10.902GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
5.46275s  146.24us                    -               -         -         -         -  1.7051MB  11.386GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
5.53859s  384.29us           (1165 1 1)        (32 1 1)       128        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_inject [14199]
5.54332s  1.9840us                    -               -         -         -         -  291.01KB  139.88GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
5.54333s  24.384us                    -               -         -         -         -  291.01KB  11.382GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
5.54343s  24.704us                    -               -         -         -         -  291.01KB  11.234GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
5.54356s  3.3600us           (1165 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [14262]
5.54390s  375.49us           (1165 1 1)        (32 1 1)       128        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_inject [14264]
5.54866s  2.0160us                    -               -         -         -         -  291.01KB  137.66GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
5.54867s  24.385us                    -               -         -         -         -  291.01KB  11.381GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
5.54876s  25.632us                    -               -         -         -         -  291.01KB  10.827GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
5.55104s  1.5360us                    -               -         -         -         -  73.508KB  45.640GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
5.55105s  11.745us                    -               -         -         -         -  73.508KB  5.9687GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
5.55500s  2.1440us                    -               -         -         -         -  73.508KB  32.697GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
5.55501s  7.4560us                    -               -         -         -         -  73.508KB  9.4022GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
5.55506s  8.0960us                    -               -         -         -         -  73.508KB  8.6589GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
5.55582s  1.7280us            (295 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [14474]
5.57235s  8.6080us                    -               -         -         -         -  80.000KB  8.8631GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
5.57253s  1.4400us                    -               -         -         -         -  24.000KB  15.895GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
5.57268s  1.9840us                    -               -         -         -         -  147.02KB  70.668GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
5.57269s  13.120us                    -               -         -         -         -  147.02KB  10.686GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
5.57284s  2.1760us                    -               -         -         -         -  147.02KB  64.432GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
5.57285s  13.185us                    -               -         -         -         -  147.02KB  10.634GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
5.57291s  13.920us                    -               -         -         -         -  147.02KB  10.072GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
5.57305s  2.1120us                    -               -         -         -         -  17.016KB  7.6834GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
5.57306s  3.0720us                    -               -         -         -         -  17.016KB  5.2823GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
5.57322s  2.0800us                    -               -         -         -         -  17.016KB  7.8016GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
5.57323s  3.0400us                    -               -         -         -         -  17.016KB  5.3379GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
5.57325s  1.1840us                    -               -         -         -         -  17.016KB  13.706GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
5.57404s  9.0890us             (64 1 1)        (32 1 1)        70        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_expression_kernel [14762]
5.57528s  122.21us                    -               -         -         -         -  1.4357MB  11.473GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
5.57582s  36.960us                    -               -         -         -         -  441.05KB  11.380GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
5.67169s  146.40us            (295 1 1)        (32 1 1)       128        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_inject [14776]
5.67722s  2.0160us                    -               -         -         -         -  73.508KB  34.773GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
5.67724s  7.5200us                    -               -         -         -         -  73.508KB  9.3221GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
5.67731s  8.1600us                    -               -         -         -         -  73.508KB  8.5910GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
5.67747s  2.0160us            (295 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [14839]
5.67792s  143.36us            (295 1 1)        (32 1 1)       128        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_inject [14841]
5.68095s  2.0160us                    -               -         -         -         -  73.508KB  34.773GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
5.68096s  7.4880us                    -               -         -         -         -  73.508KB  9.3620GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
5.68101s  8.1920us                    -               -         -         -         -  73.508KB  8.5574GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
5.68230s  2.1440us                    -               -         -         -         -  18.758KB  8.3437GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
5.68231s  3.2640us                    -               -         -         -         -  18.758KB  5.4807GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
5.68596s  1.6000us                    -               -         -         -         -  18.758KB  11.181GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
5.68597s  3.3280us                    -               -         -         -         -  18.758KB  5.3753GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
5.68602s  2.3360us                    -               -         -         -         -  18.758KB  7.6579GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
5.68692s  1.4400us             (76 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [15051]
5.72901s  2.4000us                    -               -         -         -         -  20.000KB  7.9473GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
5.72904s  1.2160us                    -               -         -         -         -  6.0000KB  4.7056GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
5.72929s  1.9840us                    -               -         -         -         -  37.516KB  18.033GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
5.72930s  4.9600us                    -               -         -         -         -  37.516KB  7.2132GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
5.72943s  2.1120us                    -               -         -         -         -  37.516KB  16.940GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
5.72944s  4.6720us                    -               -         -         -         -  37.516KB  7.6579GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
5.72948s  5.3760us                    -               -         -         -         -  37.516KB  6.6551GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
5.72960s  2.1440us                    -               -         -         -         -  4.5156KB  2.0086GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
5.72961s  1.9520us                    -               -         -         -         -  4.5156KB  2.2062GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
5.72976s  2.1440us                    -               -         -         -         -  4.5156KB  2.0086GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
5.72977s  1.7280us                    -               -         -         -         -  4.5156KB  2.4922GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
5.72979s  1.1840us                    -               -         -         -         -  4.5156KB  3.6372GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
5.73049s  2.9440us             (16 1 1)        (32 1 1)        70        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_expression_kernel [15339]
5.73083s  31.776us                    -               -         -         -         -  375.16KB  11.259GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
5.73102s  11.232us                    -               -         -         -         -  112.55KB  9.5560GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
5.73177s  45.536us             (76 1 1)        (32 1 1)       128        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_inject [15345]
5.73485s  1.9200us                    -               -         -         -         -  18.758KB  9.3171GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
5.73486s  3.2640us                    -               -         -         -         -  18.758KB  5.4807GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
5.73490s  1.5040us                    -               -         -         -         -  18.758KB  11.894GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
5.73497s  1.5040us             (76 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [15408]
5.73521s  47.840us             (76 1 1)        (32 1 1)       128        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_inject [15410]
5.73678s  1.9840us                    -               -         -         -         -  18.758KB  9.0166GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
5.73679s  3.2320us                    -               -         -         -         -  18.758KB  5.5349GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
5.73682s  2.3680us                    -               -         -         -         -  18.758KB  7.5544GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
5.73762s  2.1760us                    -               -         -         -         -  4.8828KB  2.1400GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
5.73763s  2.0160us                    -               -         -         -         -  4.8828KB  2.3098GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
5.74087s  2.1120us                    -               -         -         -         -  4.8828KB  2.2048GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
5.74088s  1.9520us                    -               -         -         -         -  4.8828KB  2.3856GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
5.74091s  1.2160us                    -               -         -         -         -  4.8828KB  3.8295GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
5.74151s     864ns             (20 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [15620]
5.75122s  1.2160us                    -               -         -         -         -  5.0000KB  3.9214GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
5.75128s  1.2160us                    -               -         -         -         -  1.5000KB  1.1764GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
5.75143s  2.1760us                    -               -         -         -         -  9.7656KB  4.2800GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
5.75144s  2.5600us                    -               -         -         -         -  9.7656KB  3.6380GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
5.75156s  2.1120us                    -               -         -         -         -  9.7656KB  4.4097GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
5.75156s  2.5600us                    -               -         -         -         -  9.7656KB  3.6380GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
5.75160s  1.2160us                    -               -         -         -         -  9.7656KB  7.6589GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
5.75173s  1.2160us                    -               -         -         -         -  1.2656KB  0.9926GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
5.75174s  1.7280us                    -               -         -         -         -  1.2656KB  715.26MB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
5.75187s  1.2160us                    -               -         -         -         -  1.2656KB  0.9926GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
5.75188s  1.7280us                    -               -         -         -         -  1.2656KB  715.26MB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
5.75190s  1.2160us                    -               -         -         -         -  1.2656KB  0.9926GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
5.75253s  2.4960us              (4 1 1)        (32 1 1)        70        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_expression_kernel [15908]
5.75276s  10.016us                    -               -         -         -         -  97.656KB  9.2983GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
5.75290s  2.9120us                    -               -         -         -         -  29.297KB  9.5947GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
5.75364s  23.040us             (20 1 1)        (32 1 1)       128        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_inject [15914]
5.75662s  2.0800us                    -               -         -         -         -  4.8828KB  2.2388GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
5.75664s  1.7280us                    -               -         -         -         -  4.8828KB  2.6948GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
5.75667s  1.2160us                    -               -         -         -         -  4.8828KB  3.8295GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
5.75674s     896ns             (20 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [15977]
5.75699s  22.497us             (20 1 1)        (32 1 1)       128        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_inject [15979]
5.75848s  2.0800us                    -               -         -         -         -  4.8828KB  2.2388GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
5.75849s  1.7280us                    -               -         -         -         -  4.8828KB  2.6948GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
5.75853s  1.2160us                    -               -         -         -         -  4.8828KB  3.8295GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
5.75931s  1.2160us                    -               -         -         -         -  1.3203KB  1.0355GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
5.75932s  1.7280us                    -               -         -         -         -  1.3203KB  746.16MB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
5.76258s  1.2160us                    -               -         -         -         -  1.3203KB  1.0355GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
5.76259s  1.7280us                    -               -         -         -         -  1.3203KB  746.16MB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
5.76262s  1.1840us                    -               -         -         -         -  1.3203KB  1.0635GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
5.76323s     832ns              (6 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [16189]
5.77372s  1.1840us                    -               -         -         -         -  1.2500KB  1.0068GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
5.77380s  1.1840us                    -               -         -         -         -      384B  309.30MB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
5.77394s  1.2160us                    -               -         -         -         -  2.6406KB  2.0710GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
5.77395s  1.8560us                    -               -         -         -         -  2.6406KB  1.3568GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
5.77406s  1.2160us                    -               -         -         -         -  2.6406KB  2.0710GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
5.77407s  1.6960us                    -               -         -         -         -  2.6406KB  1.4848GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
5.77410s  1.2160us                    -               -         -         -         -  2.6406KB  2.0710GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
5.77421s  9.8880us                    -               -         -         -         -      400B  38.579MB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
5.77423s  2.0480us                    -               -         -         -         -      400B  186.26MB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
5.77438s  1.1840us                    -               -         -         -         -      400B  322.19MB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
5.77439s  1.6960us                    -               -         -         -         -      400B  224.92MB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
5.77441s  1.2160us                    -               -         -         -         -      400B  313.71MB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
5.77506s  2.4000us              (1 1 1)        (32 1 1)        70        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_expression_kernel [16477]
5.77523s  2.7200us                    -               -         -         -         -  26.406KB  9.2584GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
5.77535s  1.2160us                    -               -         -         -         -  7.9219KB  6.2129GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
5.77607s  19.392us              (6 1 1)        (32 1 1)       128        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_inject [16483]
5.77906s  1.1840us                    -               -         -         -         -  1.3203KB  1.0635GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
5.77907s  1.7600us                    -               -         -         -         -  1.3203KB  732.60MB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
5.77910s  1.1840us                    -               -         -         -         -  1.3203KB  1.0635GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
5.77917s     832ns              (6 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [16546]
