==19118== NVPROF is profiling process 19118, command: python3 /home/clara/GMGGPU-Evaluation/untitled/3D.py 8 1 1
==19118== Profiling application: python3 /home/clara/GMGGPU-Evaluation/untitled/3D.py 8 1 1
==19118== Profiling result:
   Start  Duration            Grid Size      Block Size     Regs*    SSMem*    DSMem*      Size  Throughput  SrcMemType  DstMemType           Device   Context    Stream  Name
11.3592s  38.624us                    -               -         -         -         -  4.5117MB  114.07GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
11.3592s  410.72us                    -               -         -         -         -  4.5117MB  10.727GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
11.3605s  362.24us                    -               -         -         -         -  4.5117MB  12.163GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
11.3620s  38.368us                    -               -         -         -         -  4.5117MB  114.83GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
11.3620s  362.21us                    -               -         -         -         -  4.5117MB  12.164GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
11.3633s  413.54us                    -               -         -         -         -  4.5117MB  10.654GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
11.3752s  3.6480us                    -               -         -         -         -  40.000KB  10.457GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
11.3860s  1.2480us                    -               -         -         -         -  12.000KB  9.1699GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
11.4516s  3.6800us             (96 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_expression [15025]
11.4519s  88.224us                    -               -         -         -         -  4.5117MB  49.941GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
11.4534s  41.760us                    -               -         -         -         -  4.5117MB  105.51GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
11.4534s  362.18us                    -               -         -         -         -  4.5117MB  12.165GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
11.4540s  84.224us                    -               -         -         -         -  4.5117MB  52.313GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
11.5240s  46.496us          (18481 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [15085]
11.5879s  3.0218ms           (4096 1 1)        (32 1 1)       124        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_form0_cell_integral_otherwise [15095]
11.6540s  1.6640us             (96 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [15105]
11.6543s  87.745us                    -               -         -         -         -  4.5117MB  50.213GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
11.6727s  11.392us                    -               -         -         -         -  1.1309MB  96.942GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
11.6727s  92.929us                    -               -         -         -         -  1.1309MB  11.884GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
12.1288s  12.544us                    -               -         -         -         -  1.1309MB  88.039GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
12.1288s  92.993us                    -               -         -         -         -  1.1309MB  11.876GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
12.1292s  92.640us                    -               -         -         -         -  1.1309MB  11.921GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
12.1936s  12.512us           (4633 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [15273]
12.2370s  108.03us                    -               -         -         -         -  1.2500MB  11.299GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
12.2372s  32.257us                    -               -         -         -         -  384.00KB  11.353GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
12.2381s  19.265us                    -               -         -         -         -  2.2617MB  114.65GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
12.2382s  183.46us                    -               -         -         -         -  2.2617MB  12.040GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
12.2391s  18.785us                    -               -         -         -         -  2.2617MB  117.58GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
12.2391s  227.87us                    -               -         -         -         -  2.2617MB  9.6928GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
12.2399s  193.50us                    -               -         -         -         -  2.2617MB  11.414GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
12.2403s  2.2720us                    -               -         -         -         -  260.02KB  109.14GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
12.2403s  22.177us                    -               -         -         -         -  260.02KB  11.181GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
12.2405s  2.2720us                    -               -         -         -         -  260.02KB  109.14GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
12.2405s  22.049us                    -               -         -         -         -  260.02KB  11.246GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
12.2406s  22.656us                    -               -         -         -         -  260.02KB  10.945GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
12.3042s  119.33us           (1024 1 1)        (32 1 1)        70        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_expression_kernel [15569]
12.3144s  2.2893ms                    -               -         -         -         -  22.617MB  9.6479GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
12.3211s  593.12us                    -               -         -         -         -  6.7852MB  11.172GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
12.3854s  1.7060ms           (4633 1 1)        (32 1 1)       128        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_inject [15583]
12.3911s  13.184us                    -               -         -         -         -  1.1309MB  83.765GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
12.3911s  92.928us                    -               -         -         -         -  1.1309MB  11.884GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
12.3913s  93.056us                    -               -         -         -         -  1.1309MB  11.868GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
12.3915s  12.672us           (4633 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [15646]
12.3918s  1.6997ms           (4633 1 1)        (32 1 1)       128        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_inject [15648]
12.3966s  8.9920us                    -               -         -         -         -  1.1309MB  122.82GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
12.3966s  92.992us                    -               -         -         -         -  1.1309MB  11.876GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
12.3970s  92.513us                    -               -         -         -         -  1.1309MB  11.937GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
12.4019s  2.4640us                    -               -         -         -         -  291.01KB  112.63GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
12.4019s  24.704us                    -               -         -         -         -  291.01KB  11.234GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
12.4056s  2.4320us                    -               -         -         -         -  291.01KB  114.11GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
12.4056s  24.416us                    -               -         -         -         -  291.01KB  11.367GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
12.4057s  25.120us                    -               -         -         -         -  291.01KB  11.048GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
12.4064s  4.0960us           (1165 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [15858]
12.4242s  27.456us                    -               -         -         -         -  320.00KB  11.115GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
12.4243s  9.9200us                    -               -         -         -         -  96.000KB  9.2291GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
12.4244s  3.1040us                    -               -         -         -         -  582.02KB  178.82GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
12.4244s  47.008us                    -               -         -         -         -  582.02KB  11.808GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
12.4246s  4.4480us                    -               -         -         -         -  582.02KB  124.79GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
12.4246s  46.977us                    -               -         -         -         -  582.02KB  11.815GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
12.4248s  47.904us                    -               -         -         -         -  582.02KB  11.587GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
12.4250s  2.1440us                    -               -         -         -         -  66.016KB  29.364GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
12.4250s  6.9120us                    -               -         -         -         -  66.016KB  9.1084GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
12.4252s  2.1120us                    -               -         -         -         -  66.016KB  29.809GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
12.4252s  6.9440us                    -               -         -         -         -  66.016KB  9.0664GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
12.4252s  7.6480us                    -               -         -         -         -  66.016KB  8.2319GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
12.4258s  34.944us            (256 1 1)        (32 1 1)        70        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_expression_kernel [16146]
12.4289s  512.42us                    -               -         -         -         -  5.6837MB  10.832GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
12.4308s  146.11us                    -               -         -         -         -  1.7051MB  11.396GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
12.4954s  460.99us           (1165 1 1)        (32 1 1)       128        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_inject [16160]
12.4998s  2.3680us                    -               -         -         -         -  291.01KB  117.20GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
12.4998s  24.416us                    -               -         -         -         -  291.01KB  11.367GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
12.4999s  25.153us                    -               -         -         -         -  291.01KB  11.034GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
12.5000s  4.1280us           (1165 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [16223]
12.5003s  461.41us           (1165 1 1)        (32 1 1)       128        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_inject [16225]
12.5031s  2.2080us                    -               -         -         -         -  291.01KB  125.69GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
12.5031s  24.416us                    -               -         -         -         -  291.01KB  11.367GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
12.5032s  25.184us                    -               -         -         -         -  291.01KB  11.020GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
12.5051s  2.1120us                    -               -         -         -         -  73.508KB  33.192GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
12.5051s  7.6160us                    -               -         -         -         -  73.508KB  9.2046GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
12.5083s  2.1440us                    -               -         -         -         -  73.508KB  32.697GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
12.5083s  7.4880us                    -               -         -         -         -  73.508KB  9.3620GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
12.5084s  8.1920us                    -               -         -         -         -  73.508KB  8.5574GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
12.5090s  1.5360us            (295 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [16435]
12.5482s  8.9280us                    -               -         -         -         -  80.000KB  8.5455GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
12.5483s  2.6240us                    -               -         -         -         -  24.000KB  8.7226GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
12.5484s  2.1120us                    -               -         -         -         -  147.02KB  66.385GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
12.5485s  13.248us                    -               -         -         -         -  147.02KB  10.583GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
12.5486s  2.1760us                    -               -         -         -         -  147.02KB  64.432GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
12.5486s  13.184us                    -               -         -         -         -  147.02KB  10.634GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
12.5486s  13.888us                    -               -         -         -         -  147.02KB  10.095GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
12.5488s  2.1120us                    -               -         -         -         -  17.016KB  7.6834GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
12.5488s  3.1040us                    -               -         -         -         -  17.016KB  5.2279GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
12.5490s  2.1440us                    -               -         -         -         -  17.016KB  7.5687GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
12.5490s  3.1040us                    -               -         -         -         -  17.016KB  5.2279GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
12.5490s  1.4720us                    -               -         -         -         -  17.016KB  11.024GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
12.5496s  10.592us             (64 1 1)        (32 1 1)        70        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_expression_kernel [16723]
12.5508s  122.18us                    -               -         -         -         -  1.4357MB  11.476GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
12.5513s  36.992us                    -               -         -         -         -  441.05KB  11.370GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
12.5520s  142.69us            (295 1 1)        (32 1 1)       128        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_inject [16729]
12.5548s  2.0480us                    -               -         -         -         -  73.508KB  34.230GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
12.5548s  7.5200us                    -               -         -         -         -  73.508KB  9.3221GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
12.5549s  8.1920us                    -               -         -         -         -  73.508KB  8.5574GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
12.5549s  1.7280us            (295 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [16792]
12.5552s  141.25us            (295 1 1)        (32 1 1)       128        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_inject [16794]
12.5567s  2.0480us                    -               -         -         -         -  73.508KB  34.230GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
12.5567s  7.4880us                    -               -         -         -         -  73.508KB  9.3620GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
12.5567s  8.2240us                    -               -         -         -         -  73.508KB  8.5241GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
12.5577s  2.1120us                    -               -         -         -         -  18.758KB  8.4701GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
12.5577s  3.2320us                    -               -         -         -         -  18.758KB  5.5349GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
12.5608s  2.1440us                    -               -         -         -         -  18.758KB  8.3437GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
12.5608s  2.7520us                    -               -         -         -         -  18.758KB  6.5003GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
12.5608s  2.3680us                    -               -         -         -         -  18.758KB  7.5544GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
12.5614s     992ns             (76 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [17004]
12.5715s  2.3360us                    -               -         -         -         -  20.000KB  8.1650GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
12.5715s  1.2160us                    -               -         -         -         -  6.0000KB  4.7056GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
12.5717s  2.1440us                    -               -         -         -         -  37.516KB  16.687GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
12.5717s  4.7040us                    -               -         -         -         -  37.516KB  7.6058GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
12.5718s  2.1120us                    -               -         -         -         -  37.516KB  16.940GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
12.5718s  4.7040us                    -               -         -         -         -  37.516KB  7.6058GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
12.5719s  5.4080us                    -               -         -         -         -  37.516KB  6.6157GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
12.5720s  2.1440us                    -               -         -         -         -  4.5156KB  2.0086GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
12.5720s  2.0160us                    -               -         -         -         -  4.5156KB  2.1361GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
12.5721s  2.1120us                    -               -         -         -         -  4.5156KB  2.0390GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
12.5721s  1.7280us                    -               -         -         -         -  4.5156KB  2.4922GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
12.5722s  1.2160us                    -               -         -         -         -  4.5156KB  3.5415GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
12.5728s  2.9440us             (16 1 1)        (32 1 1)        70        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_expression_kernel [17292]
12.5732s  32.032us                    -               -         -         -         -  375.16KB  11.169GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
12.5734s  11.200us                    -               -         -         -         -  112.55KB  9.5833GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
12.5741s  44.128us             (76 1 1)        (32 1 1)       128        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_inject [17298]
12.5769s  1.9840us                    -               -         -         -         -  18.758KB  9.0166GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
12.5769s  3.2320us                    -               -         -         -         -  18.758KB  5.5349GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
12.5769s  2.3360us                    -               -         -         -         -  18.758KB  7.6579GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
12.5770s  1.0560us             (76 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [17361]
12.5772s  46.624us             (76 1 1)        (32 1 1)       128        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_inject [17363]
12.5786s  2.0800us                    -               -         -         -         -  18.758KB  8.6004GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
12.5786s  3.2320us                    -               -         -         -         -  18.758KB  5.5349GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
12.5786s  2.3680us                    -               -         -         -         -  18.758KB  7.5544GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
12.5794s  2.1440us                    -               -         -         -         -  4.8828KB  2.1719GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
12.5794s  1.9840us                    -               -         -         -         -  4.8828KB  2.3471GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
12.5826s  2.1120us                    -               -         -         -         -  4.8828KB  2.2048GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
12.5826s  1.7280us                    -               -         -         -         -  4.8828KB  2.6948GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
12.5826s  1.2160us                    -               -         -         -         -  4.8828KB  3.8295GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
12.5832s     864ns             (20 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [17573]
12.5931s  1.2160us                    -               -         -         -         -  5.0000KB  3.9214GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
12.5932s  1.2160us                    -               -         -         -         -  1.5000KB  1.1764GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
12.5933s  2.1120us                    -               -         -         -         -  9.7656KB  4.4097GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
12.5934s  2.5600us                    -               -         -         -         -  9.7656KB  3.6380GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
12.5935s  2.1120us                    -               -         -         -         -  9.7656KB  4.4097GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
12.5935s  2.5600us                    -               -         -         -         -  9.7656KB  3.6380GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
12.5936s  1.3120us                    -               -         -         -         -  9.7656KB  7.0985GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
12.5937s  1.2160us                    -               -         -         -         -  1.2656KB  0.9926GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
12.5937s  1.7280us                    -               -         -         -         -  1.2656KB  715.26MB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
12.5938s  1.2160us                    -               -         -         -         -  1.2656KB  0.9926GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
12.5938s  1.6960us                    -               -         -         -         -  1.2656KB  728.75MB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
12.5939s  1.1840us                    -               -         -         -         -  1.2656KB  1.0194GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
12.5945s  2.5280us              (4 1 1)        (32 1 1)        70        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_expression_kernel [17861]
12.5947s  10.048us                    -               -         -         -         -  97.656KB  9.2687GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
12.5948s  2.8800us                    -               -         -         -         -  29.297KB  9.7013GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
12.5955s  22.528us             (20 1 1)        (32 1 1)       128        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_inject [17867]
12.5982s  2.1120us                    -               -         -         -         -  4.8828KB  2.2048GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
12.5983s  1.7600us                    -               -         -         -         -  4.8828KB  2.6458GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
12.5983s  1.2160us                    -               -         -         -         -  4.8828KB  3.8295GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
12.5984s     864ns             (20 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [17930]
