==18462== NVPROF is profiling process 18462, command: python3 /home/clara/GMGGPU-Evaluation/untitled/3D.py 4 7 7
==18462== Profiling application: python3 /home/clara/GMGGPU-Evaluation/untitled/3D.py 4 7 7
==18462== Profiling result:
   Start  Duration            Grid Size      Block Size     Regs*    SSMem*    DSMem*      Size  Throughput  SrcMemType  DstMemType           Device   Context    Stream  Name
7.72303s  4.8000us                    -               -         -         -         -  223.13KB  44.333GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
7.72318s  19.136us                    -               -         -         -         -  223.13KB  11.120GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
7.72342s  2.0480us                    -               -         -         -         -  223.13KB  103.90GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
7.72343s  19.136us                    -               -         -         -         -  223.13KB  11.120GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
7.72348s  2.1440us                    -               -         -         -         -  223.13KB  99.252GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
7.72365s  8.2880us                    -               -         -         -         -  887.26KB  102.09GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
7.72366s  70.720us                    -               -         -         -         -  887.26KB  11.965GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
7.72385s  15.904us                    -               -         -         -         -  887.26KB  53.204GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
7.72812s  2.3040us                    -               -         -         -         -  223.13KB  92.359GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
7.72813s  19.136us                    -               -         -         -         -  223.13KB  11.120GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
7.72821s  19.776us                    -               -         -         -         -  223.13KB  10.760GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
7.72833s  3.4240us            (893 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [13077]
7.79493s  362.11us            (893 1 1)        (32 1 1)       128        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_inject [13087]
7.87066s  1.5040us             (21 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_expression [13097]
7.87086s  4.1920us                    -               -         -         -         -  223.13KB  50.762GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
7.87120s  2.0160us                    -               -         -         -         -  223.13KB  105.55GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
7.87121s  19.200us                    -               -         -         -         -  223.13KB  11.083GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
7.87140s  2.1440us                    -               -         -         -         -  223.13KB  99.252GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
7.87140s  19.072us                    -               -         -         -         -  223.13KB  11.158GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
7.87145s  19.776us                    -               -         -         -         -  223.13KB  10.760GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
7.87165s  2.1440us                    -               -         -         -         -  56.445KB  25.107GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
7.87166s  6.1760us                    -               -         -         -         -  56.445KB  8.7161GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
7.87178s  2.1120us                    -               -         -         -         -  56.445KB  25.488GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
7.87179s  6.1440us                    -               -         -         -         -  56.445KB  8.7615GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
7.87181s  6.9120us                    -               -         -         -         -  56.445KB  7.7880GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
7.87186s  1.7920us             (56 1 1)       (256 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  void thrust::cuda_cub::core::_kernel_agent<thrust::cuda_cub::__parallel_for::ParallelForAgent<thrust::cuda_cub::__fill::functor<thrust::device_ptr<double>, double>, long>, thrust::cuda_cub::__fill::functor<thrust::device_ptr<double>, double>, long>(thrust::device_ptr<double>, double) [13326]
7.87190s  2.5920us                    -               -         -         -         -  223.13KB  82.097GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
7.87565s  1.5040us            (226 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [13333]
7.94353s  92.320us                    -               -         -         -         -  1.0895MB  11.525GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
7.96895s  28.992us                    -               -         -         -         -  334.70KB  11.010GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
8.03577s  235.81us            (893 1 1)        (32 1 1)        90        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_restrict [13347]
8.03656s  1.1840us                    -               -         -         -         -  4.3750KB  3.5239GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
8.04074s  1.2160us                    -               -         -         -         -  1.3125KB  1.0294GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
8.04133s  1.4720us             (11 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [13353]
8.04139s  1.9520us                    -               -         -         -         -  56.445KB  27.577GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
8.04150s  6.3360us                    -               -         -         -         -  56.445KB  8.4960GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.04168s  2.0160us                    -               -         -         -         -  56.445KB  26.702GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.04169s  6.1760us                    -               -         -         -         -  56.445KB  8.7161GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.04172s  2.1120us                    -               -         -         -         -  56.445KB  25.488GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.04186s  2.1760us                    -               -         -         -         -  223.13KB  97.792GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.04187s  19.168us                    -               -         -         -         -  223.13KB  11.102GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.04194s  3.5840us                    -               -         -         -         -  223.13KB  59.374GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
8.04474s  2.1120us                    -               -         -         -         -  56.445KB  25.488GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.04475s  6.1440us                    -               -         -         -         -  56.445KB  8.7615GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.04479s  7.0090us                    -               -         -         -         -  56.445KB  7.6802GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
8.04487s  1.5360us            (226 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [13536]
8.04516s  114.75us            (226 1 1)        (32 1 1)       128        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_inject [13538]
8.04994s  1.6000us             (11 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_expression [13540]
8.05000s  1.6960us                    -               -         -         -         -  56.445KB  31.740GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
8.05014s  2.0160us                    -               -         -         -         -  56.445KB  26.702GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.05015s  6.1440us                    -               -         -         -         -  56.445KB  8.7615GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.05025s  2.1440us                    -               -         -         -         -  56.445KB  25.107GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.05026s  6.1440us                    -               -         -         -         -  56.445KB  8.7615GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.05029s  6.8160us                    -               -         -         -         -  56.445KB  7.8977GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
8.05042s  2.1120us                    -               -         -         -         -  14.445KB  6.5228GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.05043s  2.9120us                    -               -         -         -         -  14.445KB  4.7308GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.05052s  2.1120us                    -               -         -         -         -  14.445KB  6.5228GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.05053s  2.8800us                    -               -         -         -         -  14.445KB  4.7834GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.05055s  1.3440us                    -               -         -         -         -  14.445KB  10.250GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
8.05059s  1.2160us             (15 1 1)       (256 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  void thrust::cuda_cub::core::_kernel_agent<thrust::cuda_cub::__parallel_for::ParallelForAgent<thrust::cuda_cub::__fill::functor<thrust::device_ptr<double>, double>, long>, thrust::cuda_cub::__fill::functor<thrust::device_ptr<double>, double>, long>(thrust::device_ptr<double>, double) [13769]
8.05062s  1.2160us                    -               -         -         -         -  56.445KB  44.268GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
8.05327s  1.2160us             (58 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [13776]
8.07002s  24.320us                    -               -         -         -         -  282.23KB  11.067GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
8.07633s  9.2800us                    -               -         -         -         -  84.668KB  8.7010GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
8.07726s  64.768us            (226 1 1)        (32 1 1)        90        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_restrict [13782]
8.07765s  1.2160us                    -               -         -         -         -  2.1875KB  1.7156GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
8.08146s  1.2160us                    -               -         -         -         -      672B  527.03MB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
8.08209s  1.1840us              (6 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [13788]
8.08214s  1.1200us                    -               -         -         -         -  14.445KB  12.300GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
8.08219s  2.9120us                    -               -         -         -         -  14.445KB  4.7308GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.08232s  1.9840us                    -               -         -         -         -  14.445KB  6.9436GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.08233s  2.8800us                    -               -         -         -         -  14.445KB  4.7834GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.08236s  2.1120us                    -               -         -         -         -  14.445KB  6.5228GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.08248s  2.1760us                    -               -         -         -         -  56.445KB  24.738GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.08249s  6.1760us                    -               -         -         -         -  56.445KB  8.7161GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.08253s  1.5680us                    -               -         -         -         -  56.445KB  34.331GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
8.08573s  2.1440us                    -               -         -         -         -  14.445KB  6.4254GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.08573s  2.9120us                    -               -         -         -         -  14.445KB  4.7308GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.08577s  1.3440us                    -               -         -         -         -  14.445KB  10.250GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
8.08586s     928ns             (58 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [13971]
8.08614s  37.024us             (58 1 1)        (32 1 1)       128        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_inject [13973]
8.09095s  1.5680us              (6 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_expression [13975]
8.09101s  1.3440us                    -               -         -         -         -  14.445KB  10.250GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
8.09115s  1.9840us                    -               -         -         -         -  14.445KB  6.9436GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.09116s  2.8800us                    -               -         -         -         -  14.445KB  4.7834GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.09128s  2.1440us                    -               -         -         -         -  14.445KB  6.4254GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.09129s  2.8800us                    -               -         -         -         -  14.445KB  4.7834GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.09131s  1.3760us                    -               -         -         -         -  14.445KB  10.012GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
8.09143s  1.1840us                    -               -         -         -         -  3.7813KB  3.0457GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.09144s  1.6320us                    -               -         -         -         -  3.7813KB  2.2096GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.09154s  1.1840us                    -               -         -         -         -  3.7813KB  3.0457GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.09155s  1.6640us                    -               -         -         -         -  3.7813KB  2.1671GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.09157s  1.1840us                    -               -         -         -         -  3.7813KB  3.0457GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
8.09161s  1.1840us              (4 1 1)       (256 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  void thrust::cuda_cub::core::_kernel_agent<thrust::cuda_cub::__parallel_for::ParallelForAgent<thrust::cuda_cub::__fill::functor<thrust::device_ptr<double>, double>, long>, thrust::cuda_cub::__fill::functor<thrust::device_ptr<double>, double>, long>(thrust::device_ptr<double>, double) [14204]
8.09164s  1.0560us                    -               -         -         -         -  14.445KB  13.046GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
8.09449s  1.1200us             (16 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [14211]
8.09875s  8.0960us                    -               -         -         -         -  72.227KB  8.5080GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
8.10036s  2.5280us                    -               -         -         -         -  21.668KB  8.1741GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
8.10118s  22.112us             (58 1 1)        (32 1 1)        90        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_restrict [14217]
8.10151s  1.2160us                    -               -         -         -         -  1.0938KB  878.38MB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
8.10522s  1.2160us                    -               -         -         -         -      336B  263.52MB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
8.10581s  1.2480us              (3 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [14223]
8.10587s     960ns                    -               -         -         -         -  3.7813KB  3.7563GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
8.10591s  1.6320us                    -               -         -         -         -  3.7813KB  2.2096GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.10602s  1.2160us                    -               -         -         -         -  3.7813KB  2.9655GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.10603s  1.6960us                    -               -         -         -         -  3.7813KB  2.1262GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.10605s  1.2160us                    -               -         -         -         -  3.7813KB  2.9655GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.10617s  2.0800us                    -               -         -         -         -  14.445KB  6.6231GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.10618s  2.8800us                    -               -         -         -         -  14.445KB  4.7834GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.10622s  1.0240us                    -               -         -         -         -  14.445KB  13.453GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
8.10920s  1.2160us                    -               -         -         -         -  3.7813KB  2.9655GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.10921s  1.6640us                    -               -         -         -         -  3.7813KB  2.1671GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.10924s  1.1840us                    -               -         -         -         -  3.7813KB  3.0457GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
8.10931s     832ns             (16 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [14406]
8.10959s  20.544us             (16 1 1)        (32 1 1)       128        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_inject [14408]
8.11439s  1.1200us              (3 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_expression [14410]
8.11445s  1.0880us                    -               -         -         -         -  3.7813KB  3.3144GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
8.11549s  1.2160us                    -               -         -         -         -  3.7813KB  2.9655GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.11550s  1.6640us                    -               -         -         -         -  3.7813KB  2.1671GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.11552s  1.2160us                    -               -         -         -         -  3.7813KB  2.9655GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.11560s  1.2160us                    -               -         -         -         -  3.7813KB  2.9655GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.11560s  1.6320us                    -               -         -         -         -  3.7813KB  2.2096GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.11569s  1.2160us                    -               -         -         -         -  3.7813KB  2.9655GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.11570s  1.6640us                    -               -         -         -         -  3.7813KB  2.1671GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.11579s  2.0480us                    -               -         -         -         -  14.445KB  6.7266GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.11580s  2.8800us                    -               -         -         -         -  14.445KB  4.7834GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.11582s  2.0800us                    -               -         -         -         -  14.445KB  6.6231GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.11590s  2.1440us                    -               -         -         -         -  14.445KB  6.4254GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.11591s  2.8800us                    -               -         -         -         -  14.445KB  4.7834GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.11600s  2.1450us                    -               -         -         -         -  14.445KB  6.4224GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.11601s  2.9120us                    -               -         -         -         -  14.445KB  4.7308GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.11609s  2.1120us                    -               -         -         -         -  14.445KB  6.5228GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.11610s  2.8800us                    -               -         -         -         -  14.445KB  4.7834GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.11619s  2.1440us                    -               -         -         -         -  56.445KB  25.107GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.11620s  6.3680us                    -               -         -         -         -  56.445KB  8.4533GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.11623s  2.1440us                    -               -         -         -         -  56.445KB  25.107GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.11631s  2.1120us                    -               -         -         -         -  56.445KB  25.488GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.11632s  6.1120us                    -               -         -         -         -  56.445KB  8.8073GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.11641s  2.1440us                    -               -         -         -         -  56.445KB  25.107GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.11642s  6.1760us                    -               -         -         -         -  56.445KB  8.7161GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.11651s  2.1440us                    -               -         -         -         -  56.445KB  25.107GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.11651s  6.1440us                    -               -         -         -         -  56.445KB  8.7615GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.11660s  2.1760us                    -               -         -         -         -  223.13KB  97.792GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.11661s  19.104us                    -               -         -         -         -  223.13KB  11.139GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.11665s  2.1440us                    -               -         -         -         -  223.13KB  99.252GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.11690s  2.1120us                    -               -         -         -         -  223.13KB  100.76GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.11690s  19.104us                    -               -         -         -         -  223.13KB  11.139GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.11702s  2.1440us                    -               -         -         -         -  223.13KB  99.252GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.11702s  19.136us                    -               -         -         -         -  223.13KB  11.120GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.11713s  2.1440us                    -               -         -         -         -  223.13KB  99.252GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.11714s  19.104us                    -               -         -         -         -  223.13KB  11.139GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.11778s  8.3520us                    -               -         -         -         -  887.26KB  101.31GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.11779s  81.601us                    -               -         -         -         -  887.26KB  10.369GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.11811s  7.3920us                    -               -         -         -         -  887.26KB  114.47GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.11812s  70.752us                    -               -         -         -         -  887.26KB  11.959GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.11849s  4.9600us                    -               -         -         -         -  887.26KB  170.60GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.11850s  70.784us                    -               -         -         -         -  887.26KB  11.954GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.11872s  2.1120us                    -               -         -         -         -  14.445KB  6.5228GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.11873s  2.8800us                    -               -         -         -         -  14.445KB  4.7834GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.11875s  2.1440us                    -               -         -         -         -  14.445KB  6.4254GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.11883s  2.1120us                    -               -         -         -         -  14.445KB  6.5228GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.11884s  2.9440us                    -               -         -         -         -  14.445KB  4.6794GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.11886s  2.1120us                    -               -         -         -         -  14.445KB  6.5228GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.12408s  2.1120us                    -               -         -         -         -  14.445KB  6.5228GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.12409s  2.8800us                    -               -         -         -         -  14.445KB  4.7834GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.12413s  1.3760us                    -               -         -         -         -  14.445KB  10.012GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
8.12427s  2.1440us                    -               -         -         -         -  14.445KB  6.4254GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.12428s  2.8800us                    -               -         -         -         -  14.445KB  4.7834GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.12431s  1.2800us                    -               -         -         -         -  14.445KB  10.763GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
8.12495s  1.4400us                    -               -         -         -         -  14.445KB  9.5668GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
8.12511s  2.1130us                    -               -         -         -         -  14.445KB  6.5197GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.12511s  2.8800us                    -               -         -         -         -  14.445KB  4.7834GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.12521s  2.1440us                    -               -         -         -         -  14.445KB  6.4254GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.12521s  2.9120us                    -               -         -         -         -  14.445KB  4.7308GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.12533s  2.1120us                    -               -         -         -         -  56.445KB  25.488GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.12534s  6.1450us                    -               -         -         -         -  56.445KB  8.7600GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.12537s  2.1120us                    -               -         -         -         -  56.445KB  25.488GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.12544s  2.1440us                    -               -         -         -         -  56.445KB  25.107GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.12545s  6.1760us                    -               -         -         -         -  56.445KB  8.7161GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.12548s  2.1440us                    -               -         -         -         -  56.445KB  25.107GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.12912s  2.1120us                    -               -         -         -         -  56.445KB  25.488GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.12913s  6.1120us                    -               -         -         -         -  56.445KB  8.8073GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.12918s  6.8480us                    -               -         -         -         -  56.445KB  7.8608GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
8.12933s  2.1440us                    -               -         -         -         -  56.445KB  25.107GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.12934s  6.1440us                    -               -         -         -         -  56.445KB  8.7615GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.12938s  6.8800us                    -               -         -         -         -  56.445KB  7.8242GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
8.13005s  1.6640us                    -               -         -         -         -  56.445KB  32.350GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
8.13019s  2.1440us                    -               -         -         -         -  56.445KB  25.107GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.13020s  6.1760us                    -               -         -         -         -  56.445KB  8.7161GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
