==20402== NVPROF is profiling process 20402, command: python3 /home/clara/GMGGPU-Evaluation/untitled/3D.py 9 1 1
==20402== Profiling application: python3 /home/clara/GMGGPU-Evaluation/untitled/3D.py 9 1 1
==20402== Profiling result:
   Start  Duration            Grid Size      Block Size     Regs*    SSMem*    DSMem*      Size  Throughput  SrcMemType  DstMemType           Device   Context    Stream  Name
41.9284s  1.2160us                    -               -         -         -         -  1.3203KB  1.0355GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
41.9285s     832ns              (6 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [20452]
41.9288s  18.912us              (6 1 1)        (32 1 1)       128        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_inject [20454]
41.9302s  1.2160us                    -               -         -         -         -  1.3203KB  1.0355GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
41.9302s  1.7280us                    -               -         -         -         -  1.3203KB  746.16MB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
41.9303s  1.2160us                    -               -         -         -         -  1.3203KB  1.0355GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
41.9310s  1.1840us                    -               -         -         -         -      392B  315.74MB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
41.9310s  1.6960us                    -               -         -         -         -      392B  220.42MB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
41.9346s  1.2160us                    -               -         -         -         -      392B  307.43MB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
41.9346s  1.6960us                    -               -         -         -         -      392B  220.42MB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
41.9346s  1.1840us                    -               -         -         -         -      392B  315.74MB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
41.9353s  1.0880us              (2 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [20664]
41.9457s  1.2160us                    -               -         -         -         -      320B  250.97MB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
41.9458s  1.1850us                    -               -         -         -         -       96B  77.260MB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
41.9460s  1.1840us                    -               -         -         -         -      784B  631.49MB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
41.9460s  1.6960us                    -               -         -         -         -      784B  440.85MB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
41.9461s  1.2160us                    -               -         -         -         -      784B  614.87MB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
41.9461s  1.6640us                    -               -         -         -         -      784B  449.33MB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
41.9461s  1.2160us                    -               -         -         -         -      784B  614.87MB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
41.9463s  1.2160us                    -               -         -         -         -      144B  112.94MB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
41.9463s  1.6960us                    -               -         -         -         -      144B  80.972MB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
41.9464s  1.2160us                    -               -         -         -         -      144B  112.94MB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
41.9464s  1.7280us                    -               -         -         -         -      144B  79.473MB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
41.9464s  1.1840us                    -               -         -         -         -      144B  115.99MB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
41.9471s  2.3680us              (1 1 1)        (32 1 1)        70        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_expression_kernel [20952]
41.9473s  1.2160us                    -               -         -         -         -  7.6563KB  6.0046GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
41.9474s  1.2160us                    -               -         -         -         -  2.2969KB  1.8014GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
41.9482s  20.064us              (2 1 1)        (32 1 1)       128        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_inject [20958]
41.9511s  1.1840us                    -               -         -         -         -      392B  315.74MB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
41.9511s  1.6960us                    -               -         -         -         -      392B  220.42MB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
41.9511s  1.2160us                    -               -         -         -         -      392B  307.43MB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
41.9512s  1.0240us              (2 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [21021]
41.9514s  19.104us              (2 1 1)        (32 1 1)       128        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_inject [21023]
41.9530s  1.2160us                    -               -         -         -         -      392B  307.43MB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
41.9530s  1.7280us                    -               -         -         -         -      392B  216.34MB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
41.9530s  1.1840us                    -               -         -         -         -      392B  315.74MB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
41.9537s  1.1840us                    -               -         -         -         -      128B  103.10MB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
41.9537s  1.5360us                    -               -         -         -         -      128B  79.473MB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
41.9569s  1.2160us                    -               -         -         -         -      128B  100.39MB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
41.9570s  1.5360us                    -               -         -         -         -      128B  79.473MB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
41.9570s  1.1840us                    -               -         -         -         -      128B  103.10MB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
41.9576s  1.0560us              (1 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [21233]
41.9674s  1.1840us                    -               -         -         -         -       80B  64.437MB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
41.9675s  1.2160us                    -               -         -         -         -       24B  18.823MB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
41.9676s  1.2160us                    -               -         -         -         -      256B  200.77MB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
41.9676s  1.5360us                    -               -         -         -         -      256B  158.95MB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
41.9677s  1.2160us                    -               -         -         -         -      256B  200.77MB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
41.9677s  1.5680us                    -               -         -         -         -      256B  155.70MB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
41.9678s  1.2160us                    -               -         -         -         -      256B  200.77MB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
41.9679s  1.1840us                    -               -         -         -         -       64B  51.550MB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
41.9679s  1.5360us                    -               -         -         -         -       64B  39.736MB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
41.9680s  1.2160us                    -               -         -         -         -       64B  50.193MB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
41.9680s  1.5360us                    -               -         -         -         -       64B  39.736MB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
41.9680s  1.1840us                    -               -         -         -         -       64B  51.550MB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
41.9687s  2.5600us              (1 1 1)        (32 1 1)        70        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_expression_kernel [21495]
41.9689s  1.2160us                    -               -         -         -         -  2.5000KB  1.9607GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
41.9690s  1.2160us                    -               -         -         -         -      768B  602.32MB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
41.9697s  15.488us              (1 1 1)        (32 1 1)       128        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_inject [21501]
41.9726s  1.2160us                    -               -         -         -         -      128B  100.39MB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
41.9726s  1.5360us                    -               -         -         -         -      128B  79.473MB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
41.9727s  1.1840us                    -               -         -         -         -      128B  103.10MB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
41.9727s  1.0880us              (1 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [21564]
41.9730s  15.425us              (1 1 1)        (32 1 1)       128        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_inject [21566]
41.9745s  1.2160us                    -               -         -         -         -      128B  100.39MB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
41.9745s  1.5360us                    -               -         -         -         -      128B  79.473MB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
41.9746s  1.1840us                    -               -         -         -         -      128B  103.10MB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
41.9816s  161.57us                    -               -         -         -         -  18.023MB  108.94GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
41.9818s  1.4496ms                    -               -         -         -         -  18.023MB  12.142GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
41.9908s  159.71us                    -               -         -         -         -  18.023MB  110.20GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
41.9909s  1.4486ms                    -               -         -         -         -  18.023MB  12.151GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
41.9930s  1.4911ms                    -               -         -         -         -  18.023MB  11.804GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
41.9958s  38.721us                    -               -         -         -         -  4.5117MB  113.79GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
41.9959s  362.18us                    -               -         -         -         -  4.5117MB  12.165GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
41.9983s  38.688us                    -               -         -         -         -  4.5117MB  113.88GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
41.9984s  419.84us                    -               -         -         -         -  4.5117MB  10.494GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
41.9990s  360.51us                    -               -         -         -         -  4.5117MB  12.221GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
41.9994s  159.59us           (4615 1 1)       (256 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  void thrust::cuda_cub::core::_kernel_agent<thrust::cuda_cub::__parallel_for::ParallelForAgent<thrust::cuda_cub::__fill::functor<thrust::device_ptr<double>, double>, long>, thrust::cuda_cub::__fill::functor<thrust::device_ptr<double>, double>, long>(thrust::device_ptr<double>, double) [23273]
41.9996s  343.20us                    -               -         -         -         -  18.023MB  51.285GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
42.0032s  46.496us          (18481 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [23280]
42.0199s  323.68us                    -               -         -         -         -  36.047MB  108.76GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
42.0202s  2.8727ms                    -               -         -         -         -  36.047MB  12.254GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
42.0317s  320.93us                    -               -         -         -         -  36.047MB  109.69GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
42.0320s  2.8927ms                    -               -         -         -         -  36.047MB  12.169GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
42.0422s  2.9809ms                    -               -         -         -         -  36.047MB  11.809GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
42.0459s  1.7745ms          (16384 1 1)        (32 1 1)        70        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_expression_kernel [23391]
47.9113s  11.247ms                    -               -         -         -         -  90.117MB  7.8246GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
50.0931s  5.3704ms                    -               -         -         -         -  27.035MB  4.9161GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
50.5837s  18.889ms          (73825 1 1)        (32 1 1)        90        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_restrict [23405]
50.6026s  3.6480us                    -               -         -         -         -  40.000KB  10.457GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
50.6095s  1.3440us                    -               -         -         -         -  12.000KB  8.5149GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
50.6820s  3.4880us             (96 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [23419]
50.6822s  88.224us                    -               -         -         -         -  4.5117MB  49.941GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
50.6843s  387.07us                    -               -         -         -         -  4.5117MB  11.383GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
50.6871s  38.848us                    -               -         -         -         -  4.5117MB  113.42GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
50.6871s  362.05us                    -               -         -         -         -  4.5117MB  12.170GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
50.6876s  37.760us                    -               -         -         -         -  4.5117MB  116.68GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
50.6915s  162.18us                    -               -         -         -         -  18.023MB  108.53GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
50.6916s  2.2237ms                    -               -         -         -         -  18.023MB  7.9151GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
50.6977s  342.63us                    -               -         -         -         -  18.023MB  51.371GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
50.7027s  41.376us                    -               -         -         -         -  4.5117MB  106.49GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
50.7027s  362.34us                    -               -         -         -         -  4.5117MB  12.160GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
50.7040s  360.16us                    -               -         -         -         -  4.5117MB  12.233GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
50.7045s  46.593us          (18481 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [23602]
50.7743s  6.6211ms          (18481 1 1)        (32 1 1)       128        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_inject [23612]
50.8511s  3.4560us             (96 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_expression [23622]
50.8513s  88.128us                    -               -         -         -         -  4.5117MB  49.995GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
50.8526s  41.376us                    -               -         -         -         -  4.5117MB  106.49GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
50.8526s  362.50us                    -               -         -         -         -  4.5117MB  12.155GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
50.8548s  38.656us                    -               -         -         -         -  4.5117MB  113.98GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
50.8548s  362.27us                    -               -         -         -         -  4.5117MB  12.162GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
50.8553s  360.58us                    -               -         -         -         -  4.5117MB  12.219GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
50.8564s  8.0000us                    -               -         -         -         -  1.1309MB  138.05GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
50.8564s  92.992us                    -               -         -         -         -  1.1309MB  11.876GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
50.8576s  9.8560us                    -               -         -         -         -  1.1309MB  112.05GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
50.8576s  92.224us                    -               -         -         -         -  1.1309MB  11.975GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
50.8578s  92.160us                    -               -         -         -         -  1.1309MB  11.983GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
50.8579s  38.656us           (1156 1 1)       (256 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  void thrust::cuda_cub::core::_kernel_agent<thrust::cuda_cub::__parallel_for::ParallelForAgent<thrust::cuda_cub::__fill::functor<thrust::device_ptr<double>, double>, long>, thrust::cuda_cub::__fill::functor<thrust::device_ptr<double>, double>, long>(thrust::device_ptr<double>, double) [23851]
50.8580s  88.864us                    -               -         -         -         -  4.5117MB  49.581GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
50.8615s  12.704us           (4633 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [23858]
52.2353s  2.2102ms                    -               -         -         -         -  22.559MB  9.9675GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
52.7354s  660.32us                    -               -         -         -         -  6.7676MB  10.009GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
52.8098s  4.6702ms          (18481 1 1)        (32 1 1)        90        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_restrict [23872]
52.8145s  2.6560us                    -               -         -         -         -  20.000KB  7.1813GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
52.8191s  1.1840us                    -               -         -         -         -  6.0000KB  4.8328GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
52.8197s  1.6320us             (48 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [23878]
52.8198s  25.248us                    -               -         -         -         -  1.1309MB  43.741GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
52.8205s  93.440us                    -               -         -         -         -  1.1309MB  11.819GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
52.8216s  8.4160us                    -               -         -         -         -  1.1309MB  131.22GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
52.8216s  93.249us                    -               -         -         -         -  1.1309MB  11.843GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
52.8218s  9.1840us                    -               -         -         -         -  1.1309MB  120.25GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
52.8229s  40.992us                    -               -         -         -         -  4.5117MB  107.48GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
52.8230s  362.18us                    -               -         -         -         -  4.5117MB  12.165GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
52.8241s  84.224us                    -               -         -         -         -  4.5117MB  52.313GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
52.8278s  11.296us                    -               -         -         -         -  1.1309MB  97.766GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
52.8278s  92.256us                    -               -         -         -         -  1.1309MB  11.971GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
52.8282s  91.552us                    -               -         -         -         -  1.1309MB  12.063GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
52.8284s  12.641us           (4633 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [24061]
52.8287s  1.7022ms           (4633 1 1)        (32 1 1)       128        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_inject [24063]
52.8339s  2.0800us             (48 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_expression [24065]
52.8339s  23.712us                    -               -         -         -         -  1.1309MB  46.574GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
52.8346s  10.977us                    -               -         -         -         -  1.1309MB  100.61GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
52.8346s  92.160us                    -               -         -         -         -  1.1309MB  11.983GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
52.8356s  9.7280us                    -               -         -         -         -  1.1309MB  113.52GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
52.8357s  92.992us                    -               -         -         -         -  1.1309MB  11.876GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
52.8358s  92.129us                    -               -         -         -         -  1.1309MB  11.987GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
52.8361s  2.4320us                    -               -         -         -         -  291.01KB  114.11GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
52.8361s  24.672us                    -               -         -         -         -  291.01KB  11.249GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
52.8363s  2.1440us                    -               -         -         -         -  291.01KB  129.44GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
52.8363s  24.384us                    -               -         -         -         -  291.01KB  11.382GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
52.8363s  25.025us                    -               -         -         -         -  291.01KB  11.090GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
52.8364s  10.592us            (290 1 1)       (256 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  void thrust::cuda_cub::core::_kernel_agent<thrust::cuda_cub::__parallel_for::ParallelForAgent<thrust::cuda_cub::__fill::functor<thrust::device_ptr<double>, double>, long>, thrust::cuda_cub::__fill::functor<thrust::device_ptr<double>, double>, long>(thrust::device_ptr<double>, double) [24294]
52.8364s  25.312us                    -               -         -         -         -  1.1309MB  43.630GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
52.8392s  4.1600us           (1165 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [24301]
53.1792s  528.00us                    -               -         -         -         -  5.6543MB  10.458GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
53.3042s  141.92us                    -               -         -         -         -  1.6963MB  11.672GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
53.3053s  1.1842ms           (4633 1 1)        (32 1 1)        90        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_restrict [24307]
53.3065s  1.3760us                    -               -         -         -         -  10.000KB  6.9308GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
53.3103s  1.2160us                    -               -         -         -         -  3.0000KB  2.3528GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
53.3109s  1.5360us             (24 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [24313]
53.3109s  5.8890us                    -               -         -         -         -  291.01KB  47.126GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
53.3113s  26.400us                    -               -         -         -         -  291.01KB  10.512GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
53.3116s  2.4000us                    -               -         -         -         -  291.01KB  115.64GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
53.3116s  24.416us                    -               -         -         -         -  291.01KB  11.367GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
53.3117s  2.1120us                    -               -         -         -         -  291.01KB  131.40GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
53.3123s  10.208us                    -               -         -         -         -  1.1309MB  108.19GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
53.3123s  92.993us                    -               -         -         -         -  1.1309MB  11.876GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
53.3127s  23.168us                    -               -         -         -         -  1.1309MB  47.668GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
53.3154s  2.5280us                    -               -         -         -         -  291.01KB  109.78GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
53.3154s  25.728us                    -               -         -         -         -  291.01KB  10.787GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
53.3156s  25.024us                    -               -         -         -         -  291.01KB  11.090GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
53.3157s  3.8720us           (1165 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [24496]
53.3159s  467.14us           (1165 1 1)        (32 1 1)       128        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_inject [24498]
53.3206s  1.6960us             (24 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_expression [24500]
53.3207s  4.9920us                    -               -         -         -         -  291.01KB  55.594GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
53.3208s  2.3680us                    -               -         -         -         -  291.01KB  117.20GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
53.3208s  24.416us                    -               -         -         -         -  291.01KB  11.367GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
53.3210s  2.1440us                    -               -         -         -         -  291.01KB  129.44GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
53.3210s  24.513us                    -               -         -         -         -  291.01KB  11.322GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
53.3211s  25.024us                    -               -         -         -         -  291.01KB  11.090GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
53.3212s  2.1120us                    -               -         -         -         -  73.508KB  33.192GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
53.3213s  8.5760us                    -               -         -         -         -  73.508KB  8.1743GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
53.3214s  2.1440us                    -               -         -         -         -  73.508KB  32.697GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
53.3214s  7.4880us                    -               -         -         -         -  73.508KB  9.3620GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
53.3214s  8.1600us                    -               -         -         -         -  73.508KB  8.5910GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
53.3215s  2.2080us             (73 1 1)       (256 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  void thrust::cuda_cub::core::_kernel_agent<thrust::cuda_cub::__parallel_for::ParallelForAgent<thrust::cuda_cub::__fill::functor<thrust::device_ptr<double>, double>, long>, thrust::cuda_cub::__fill::functor<thrust::device_ptr<double>, double>, long>(thrust::device_ptr<double>, double) [24729]
53.3215s  3.1040us                    -               -         -         -         -  291.01KB  89.409GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
53.3242s  1.8240us            (295 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [24736]
53.4100s  121.67us                    -               -         -         -         -  1.4209MB  11.405GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
